"","Genus","Species","Source","Rep","GrowthT","Larea_P","Lmass_P","LMA_P","Nconc_P","Cconc_P","Nper_P","Cper_P","CN_P","Larea_R","Lmass_R","LMA_R","Nconc_R","Cconc_R","Nper_R","Cper_R","CN_R","Vcmax23","Ha_Vcmax","deltaS_Vcmax","Vpmax23","Ha_Vpmax","deltaS_Vpmax","Jmax23","Ha_Jmax","deltaS_Jmax","a_Vcmax","b_Vcmax","c_Vcmax","a_Vpmax","b_Vpmax","c_Vpmax","a_Jmax","b_Jmax","c_Jmax","RMSE_vcmax_nls","RMSE_vpmax_nls","RMSE_jmax_nls","RMSE_vcmax_lm","RMSE_vpmax_lm","RMSE_jmax_lm","Vcmax14_obs","Tleaf14_Vcmax_obs","Vcmax23_obs","Tleaf23_Vcmax_obs","Vcmax32_obs","Tleaf32_Vcmax_obs","Vcmax41_obs","Tleaf41_Vcmax_obs","Vcmax50_obs","Tleaf50_Vcmax_obs","Vpmax14_obs","Tleaf14_Vpmax_obs","Vpmax23_obs","Tleaf23_Vpmax_obs","Vpmax32_obs","Tleaf32_Vpmax_obs","Vpmax41_obs","Tleaf41_Vpmax_obs","Vpmax50_obs","Tleaf50_Vpmax_obs","Jmax14_obs","Tleaf14_Jmax_obs","Jmax23_obs","Tleaf23_Jmax_obs","Jmax32_obs","Tleaf32_Jmax_obs","Jmax41_obs","Tleaf41_Jmax_obs","Jmax50_obs","Tleaf50_Jmax_obs","Topt_Vcmax","Topt_Vpmax","Topt_Jmax","Vcmax25","Vpmax25","Jmax25","Vcmax25_poly","Vpmax25_poly","Jmax25_poly","Topt_Vcmax_poly","Topt_Vpmax_poly","Topt_Jmax_poly","a","b","c","RMSE_R","phenology","climate","lifespan","photosynthesis","PFT","R25","R_Topt"
"21","Betula","alleghaniensis","A",1,20,31.531,0.0951,0.003016079,0.051,0.789,2.85,43.84,"15.47058824",31.531,0.0951,0.003016079,0.051,0.789,2.85,43.84,"15.47058824",37.51256336,75896.50977,646.4453644,-9999,-9999,-9999,75.68056762,62030.09388,651.2556136,-1.313439344,0.352423885,-0.005605717,-9999,-9999,-9999,0.32502128,0.304860435,-0.005384456,11.10395427,-9999,5.252977777,0.328881926,-9999,0.167956234,14.32074002,14.02144967,33.64158444,22.90191571,72.11210512,31.95892318,68.33501521,41.03437805,18.09116957,44.29247548,-9999,14.02144967,-9999,22.90191571,-9999,31.95892318,-9999,41.03437805,-9999,44.29247548,37.82961464,14.02144967,70.33941473,22.90191571,108.9516291,31.95892318,52.23981995,41.03437805,22.02399739,44.29247548,311.836923,-9999,308.8718608,45.14681941,-9999,86.34032639,54.24900733,-9999,97.63611493,31.4343275,-9999,28.30930941,-1.825808715,0.083280058,-0.00050446,0.026997669,"nonevergreen","nontropical","perennial","C3","BoBD",0.942617594,82.54381042
"22","Betula","alleghaniensis","A",2,20,29.391,0.0967,0.003290123,0.049,0.735,2.99,44.79,"15",29.391,0.0967,0.003290123,0.049,0.735,2.99,44.79,"15",34.77421901,75106.45831,639.3921196,-9999,-9999,-9999,74.65064931,69950.10345,651.6200611,-0.409574811,0.266461647,-0.003756497,-9999,-9999,-9999,-0.218235231,0.342247331,-0.005944762,15.5988113,-9999,8.361040272,0.283062235,-9999,0.229753716,14.6290703,13.97901366,34.26234621,22.9142616,66.11174851,31.82772226,108.6978139,41.07058892,37.58845317,45.26606721,-9999,13.97901366,-9999,22.9142616,-9999,31.82772226,-9999,41.07058892,-9999,45.26606721,34.33164699,13.97901366,65.92479623,22.9142616,119.1662788,31.82772226,59.90517231,41.07058892,17.55603186,45.26606721,315.2622983,-9999,309.0482214,42.2693442,-9999,86.88846618,49.6081875,-9999,101.745206,35.46677446,-9999,28.78562024,-3.48609634,0.188399935,-0.00198409,0.026485944,"nonevergreen","nontropical","perennial","C3","BoBD",0.983975792,47.47767752
"23","Betula","alleghaniensis","A",3,20,24.285,0.0813,0.003347746,0.066,1.19,2.44,44.21,"18.03030303",24.285,0.0813,0.003347746,0.066,1.19,2.44,44.21,"18.03030303",32.00923374,65285.45232,640.921638,-9999,-9999,-9999,79.71220358,66752.24724,654.6657334,-0.344546592,0.263503551,-0.003929754,-9999,-9999,-9999,0.099482517,0.330915714,-0.006082632,3.945594452,-9999,11.78208345,0.171574997,-9999,0.197111173,14.30082799,13.9654811,31.27619648,23.04680091,59.51450013,32.06112451,61.03781355,41.04425548,26.36744337,46.13252875,-9999,13.9654811,-9999,23.04680091,-9999,32.06112451,-9999,41.04425548,-9999,46.13252875,37.16034993,13.9654811,68.98864465,23.04680091,116.6697543,32.06112451,26.38233618,41.04425548,11.70650325,46.13252875,314.0247364,-9999,307.4554612,37.8105604,-9999,90.56838411,44.1214522,-9999,96.61466793,33.52672573,-9999,27.20168929,-1.317744379,0.044703177,6.72e-05,0.07972193,"nonevergreen","nontropical","perennial","C3","BoBD",0.853719375,-332.5161196
"24","Betula","alleghaniensis","A",1,25,11.744,0.0388,0.003303815,0.04,0.898,1.93,43.03,"22.45",11.744,0.0388,0.003303815,0.04,0.898,1.93,43.03,"22.45",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.57947401,0.189443268,-0.001691963,0.445099681,"nonevergreen","nontropical","perennial","C3","BoBD",0.406216473,55.98328334
"25","Betula","alleghaniensis","A",2,25,15.831,0.0503,0.00317731,0.037,0.75,2.14,44.03,"20.27027027",15.831,0.0503,0.00317731,0.037,0.75,2.14,44.03,"20.27027027",31.22896843,69289.44756,633.9497901,-9999,-9999,-9999,48.97172515,54497.67282,639.037834,-0.065825117,0.21641432,-0.002612413,-9999,-9999,-9999,0.817325767,0.218452424,-0.003359314,1.777428497,-9999,7.870863925,0.068418537,-9999,0.220281593,11.96636251,13.92147013,30.90880233,23.04511217,69.14587124,32.02167452,88.77127221,41.02281746,74.52483272,45.59296036,-9999,13.92147013,-9999,23.04511217,-9999,32.02167452,-9999,41.02281746,-9999,45.59296036,27.57465743,13.92147013,45.89635692,23.04511217,81.37548095,32.02167452,86.86407709,41.02281746,35.0204635,45.59296036,317.6909952,-9999,314.503071,37.53125971,-9999,56.29855921,40.92636699,-9999,65.30477959,41.42038217,-9999,32.5144413,-1.840109632,0.084398886,-0.000533327,0.065606399,"nonevergreen","nontropical","perennial","C3","BoBD",0.938505312,79.12491758
"26","Betula","alleghaniensis","A",3,25,18.105,0.0809,0.004468379,0.028,1.012,1.22,44.01,"36.14285714",18.105,0.0809,0.004468379,0.028,1.012,1.22,44.01,"36.14285714",13.95084849,78626.18808,648.4873773,-9999,-9999,-9999,35.26256171,69278.40951,651.8796081,-0.812574408,0.241951565,-0.003749225,-9999,-9999,-9999,0.369605054,0.233681229,-0.00399545,1.121522017,-9999,3.740247151,0.149062999,-9999,0.172915315,6.803273946,13.90877958,12.44831553,23.01499528,26.76629271,32.04821778,16.700233,41.03208777,9.920932174,46.37050482,-9999,13.90877958,-9999,23.01499528,-9999,32.04821778,-9999,41.03208777,-9999,46.37050482,18.32412576,13.90877958,30.62594096,23.01499528,55.74175065,32.04821778,21.37462579,41.03208777,14.38063361,46.37050482,310.992874,-9999,308.8929772,16.81940424,-9999,40.92170234,18.04645644,-9999,41.03721193,32.26688076,-9999,29.24341485,-2.728173901,0.117992228,-0.001049828,0.054970243,"nonevergreen","nontropical","perennial","C3","BoBD",0.647581404,56.19597426
"27","Betula","alleghaniensis","A",1,30,23.205,0.1002,0.004318035,0.033,0.94,1.55,43.7,"28.48484848",23.205,0.1002,0.004318035,0.033,0.94,1.55,43.7,"28.48484848",19.92483511,54988.21502,639.2753398,-9999,-9999,-9999,34.27740823,41709.13879,638.0826263,-0.609266703,0.248917694,-0.003744439,-9999,-9999,-9999,0.88393319,0.191487426,-0.003054702,3.065355704,-9999,3.836425087,0.146641975,-9999,0.165656551,8.890695401,14.035988,21.34187303,22.89843734,32.23383008,31.96347868,35.2671299,40.94632897,17.94692048,44.31056918,-9999,14.035988,-9999,22.89843734,-9999,31.96347868,-9999,40.94632897,-9999,44.31056918,20.80563283,14.035988,33.98192202,22.89843734,49.17025525,31.96347868,47.9705906,40.94632897,23.75661193,44.31056918,314.4047595,-9999,314.5188604,22.93058502,-9999,38.09329305,26.40099103,-9999,43.03140249,33.23831992,-9999,31.34306239,-5.089111193,0.278965683,-0.003378799,0.014282646,"nonevergreen","nontropical","perennial","C3","BoBD",0.797145058,41.28177911
"28","Betula","alleghaniensis","A",2,30,32.597,0.112,0.003435899,0.046,1.039,1.94,43.73,"22.58695652",32.597,0.112,0.003435899,0.046,1.039,1.94,43.73,"22.58695652",27.93828553,55434.48128,638.730666,-9999,-9999,-9999,45.27029743,48328.68623,639.729615,0.036681469,0.225377225,-0.003322813,-9999,-9999,-9999,1.01262777,0.197899318,-0.003076324,5.228470986,-9999,4.33598136,0.165573661,-9999,0.143772436,13.38199213,14.0753325,29.28606792,23.0236366,45.91983985,32.01767334,53.01682423,41.059526,27.66798348,43.7209144,-9999,14.0753325,-9999,23.0236366,-9999,32.01767334,-9999,41.059526,-9999,43.7209144,25.75578637,14.0753325,44.42204481,23.0236366,70.21453383,32.01767334,64.07837037,41.059526,36.76733643,43.7209144,314.6917222,-9999,313.9321021,32.21070716,-9999,51.13654841,36.39217692,-9999,56.67926609,33.91361639,-9999,32.16490574,-1.889069467,0.091024339,-0.00081092,0.017838005,"nonevergreen","nontropical","perennial","C3","BoBD",0.886667033,56.12414425
"29","Betula","alleghaniensis","A",3,30,20.775,0.0727,0.003499398,0.038,0.871,1.88,43.1,"22.92105263",20.775,0.0727,0.003499398,0.038,0.871,1.88,43.1,"22.92105263",28.59335516,70509.28179,630.9347275,-9999,-9999,-9999,48.28915775,46253.74198,636.2940174,0.187180722,0.19161223,-0.00212479,-9999,-9999,-9999,1.132140423,0.193783765,-0.002949526,2.437600602,-9999,4.987238756,0.082538773,-9999,0.165558428,11.93282749,14.01301215,31.28399378,23.08643356,59.64781593,31.93572396,101.491887,40.9877871,82.96486065,46.02378933,-9999,14.01301215,-9999,23.08643356,-9999,31.93572396,-9999,40.9877871,-9999,46.02378933,28.43383261,14.01301215,47.99135405,23.08643356,73.78335307,31.93572396,80.67719943,40.9877871,37.62082237,46.02378933,319.2809014,-9999,315.5605454,34.52971169,-9999,54.41746978,38.45515615,-9999,62.38223257,45.08968883,-9999,32.84997877,-3.199489237,0.162338069,-0.00167359,0.0513516,"nonevergreen","nontropical","perennial","C3","BoBD",0.829417571,48.49993871
"30","Betula","alleghaniensis","A",1,35,23.051,0.0916,0.003973797,0.046,0.753,2.73,44.45,"16.36956522",23.051,0.0916,0.003973797,0.046,0.753,2.73,44.45,"16.36956522",33.16344051,81099.64176,638.3723681,-9999,-9999,-9999,46.86835916,64971.75567,638.3351727,-0.235304223,0.234386959,-0.002895829,-9999,-9999,-9999,0.596541977,0.213554066,-0.002905991,5.80525075,-9999,7.432085106,0.113250961,-9999,0.137920725,12.57829072,14.07341282,34.15794099,23.01323656,74.73923692,32.00597684,108.6068155,41.01215715,75.7825311,44.0152146,-9999,14.07341282,-9999,23.01323656,-9999,32.00597684,-9999,41.01215715,-9999,44.0152146,21.72074464,14.07341282,47.2816412,23.01323656,87.6404264,32.00597684,108.4984725,41.01215715,66.16065959,44.0152146,316.1048054,-9999,315.2909595,41.01893748,-9999,55.48020279,45.35302046,-9999,61.50688934,40.46975478,-9999,36.74375794,-4.333557104,0.231613464,-0.002621676,0.104985466,"nonevergreen","nontropical","perennial","C3","BoBD",0.833794926,44.17279106
"31","Betula","alleghaniensis","A",2,35,20.322,0.0559,0.002750714,0.056,0.723,3.42,43.99,"12.91071429",20.322,0.0559,0.002750714,0.056,0.723,3.42,43.99,"12.91071429",24.05547193,73826.87379,633.3731899,-9999,-9999,-9999,39.07725938,48895.47775,633.0958869,-0.072888126,0.197265848,-0.002216826,-9999,-9999,-9999,1.258080138,0.156038367,-0.002052532,1.905134205,-9999,1.487873156,0.078499528,-9999,0.088147752,9.69541747,13.91654675,25.43125353,23.02393517,52.32613971,31.97751339,83.27925308,41.01443834,68.15695725,44.90054673,-9999,13.91654675,-9999,23.02393517,-9999,31.97751339,-9999,41.01443834,-9999,44.90054673,21.61799786,13.91654675,39.17580103,23.02393517,64.70002454,31.97751339,76.55596047,41.01443834,56.02222704,44.90054673,318.2136897,-9999,317.2560733,29.27930164,-9999,44.44647789,32.24109734,-9999,48.24087471,44.49286182,-9999,38.01118587,-2.357584337,0.119821241,-0.001073434,0.047403066,"nonevergreen","nontropical","perennial","C3","BoBD",0.967587603,55.81213385
"32","Betula","alleghaniensis","A",3,35,38.009,0.1147,0.003017706,0.058,0.728,3.52,44.15,"12.55172414",38.009,0.1147,0.003017706,0.058,0.728,3.52,44.15,"12.55172414",35.67695101,71922.09202,630.2297302,-9999,-9999,-9999,52.31201947,45466.09383,628.6004372,0.013389205,0.211677963,-0.002339254,-9999,-9999,-9999,1.708411442,0.142605332,-0.001772811,2.287570689,-9999,0.687171223,0.079949388,-9999,0.083344009,12.95086482,13.94029764,33.70969095,22.93577605,84.4929336,32.01790458,127.8113679,40.9369903,113.3723518,46.57066785,-9999,13.94029764,-9999,22.93577605,-9999,32.01790458,-9999,40.9369903,-9999,46.57066785,29.87667734,13.94029764,52.08889284,22.93577605,86.22635763,32.01790458,110.6248107,40.9369903,83.28447149,46.57066785,319.7130219,-9999,319.410068,43.26217174,-9999,59.05590301,46.67948672,-9999,64.42734109,45.24476702,-9999,40.22012555,-2.415540597,0.139964387,-0.001481148,0.035922949,"nonevergreen","nontropical","perennial","C3","BoBD",1.170992614,47.24862635
"33","Betula","papyrifera","A",1,15,68.21,0.5197,0.007619117,0.032,0.705,2.06,45.5,"22.03125",68.21,0.5197,0.007619117,0.032,0.705,2.06,45.5,"22.03125",40.76473405,69081.79866,644.2553796,-9999,-9999,-9999,81.20910927,57759.9784,648.2107208,-0.261943203,0.280917312,-0.004366344,-9999,-9999,-9999,-0.324743296,0.370635106,-0.006609565,5.750746532,-9999,11.95518045,0.211286164,-9999,0.365064375,18.89661268,14.03090909,37.18001926,23.00181818,76.73269159,32.17090909,66.82052985,40.98454545,26.08981591,45.54,-9999,14.03090909,-9999,23.00181818,-9999,32.17090909,-9999,40.98454545,-9999,45.54,43.00476256,14.03090909,73.2661651,23.00181818,123.88543,32.17090909,74.94391841,40.98454545,11.63923003,45.54,312.5643105,-9999,310.157044,48.39151839,-9999,92.5749706,56.37492338,-9999,122.7507581,32.16847964,-9999,28.03778164,-1.7715903,0.130908407,-0.001129188,0.103589614,"nonevergreen","nontropical","perennial","C3","BoBD",2.215276816,57.96572652
"34","Betula","papyrifera","A",2,15,74.575,0.5726,0.007678176,0.039,0.865,2.03,45.54,"22.17948718",74.575,0.5726,0.007678176,0.039,0.865,2.03,45.54,"22.17948718",65.91722225,86636.73633,652.3278892,-9999,-9999,-9999,86.11025554,59095.82989,653.417553,-0.944448552,0.367126412,-0.005976821,-9999,-9999,-9999,0.085669642,0.350319403,-0.006583553,10.6490087,-9999,11.11663485,0.231240244,-9999,0.222352625,22.96715106,13.92090909,55.95587272,22.99909091,125.7995558,32.02545455,75.83118469,41.03727273,26.87904732,44.6725,-9999,13.92090909,-9999,22.99909091,-9999,32.02545455,-9999,41.03727273,-9999,44.6725,45.5343851,13.92090909,74.51175593,22.99909091,119.8109331,32.02545455,34.11864542,41.03727273,11.31246007,44.6725,309.6099852,-9999,307.7251516,80.03730536,-9999,96.47998809,89.85511801,-9999,113.1748309,30.71251482,-9999,26.60564732,-3.513227714,0.220469647,-0.002438782,0.107524307,"nonevergreen","nontropical","perennial","C3","BoBD",1.606847916,45.20076158
"35","Betula","papyrifera","A",3,15,46.985,0.3345,0.007119293,0.026,0.678,1.71,44.63,"26.07692308",46.985,0.3345,0.007119293,0.026,0.678,1.71,44.63,"26.07692308",40.76432643,79569.41852,638.7157048,-9999,-9999,-9999,77.15612283,57672.53116,647.9395257,0.265394613,0.230024786,-0.003107264,-9999,-9999,-9999,0.482383668,0.296508702,-0.005193642,27.73838542,-9999,9.196413719,0.339863748,-9999,0.256207527,19.6085939,14.00272727,42.52943212,23.20363636,75.94078911,31.98181818,159.5820051,40.98545455,50.83467415,44.82111111,-9999,14.00272727,-9999,23.20363636,-9999,31.98181818,-9999,40.98545455,-9999,44.82111111,42.43301513,14.00272727,69.58189278,23.20363636,119.1034717,31.98181818,70.0651833,40.98545455,21.42310395,44.82111111,315.8447063,-9999,310.2840826,50.1930874,-9999,88.00466293,58.79013532,-9999,104.4883171,37.0140361,-9999,28.54535693,-1.133274147,0.090712929,-0.000544425,0.078399286,"nonevergreen","nontropical","perennial","C3","BoBD",2.21285445,83.31072899
"36","Betula","papyrifera","A",4,15,55.102,0.4207,0.007634932,0.037,0.884,1.9,45.42,"23.89189189",55.102,0.4207,0.007634932,0.037,0.884,1.9,45.42,"23.89189189",45.55903356,71769.35935,648.131886,-9999,-9999,-9999,51.86212733,50919.44407,650.9606201,-4.258959674,0.645377778,-0.011632326,-9999,-9999,-9999,-1.985120651,0.498723773,-0.009560654,16.7192914,-9999,7.133807238,0.97701738,-9999,0.642802508,17.71709343,14.06727273,40.88161513,23.27363636,82.01988763,32.03272727,70.22110278,41.12,1.119942819,44.844,-9999,14.06727273,-9999,23.27363636,-9999,32.03272727,-9999,41.12,-9999,44.844,30.03977943,14.06727273,47.27146054,23.27363636,69.08461471,32.03272727,29.6293783,41.12,1.476558092,44.844,310.8106342,-9999,308.5843925,53.96870606,-9999,57.47235286,100.0111121,-9999,90.70070397,27.74070303,-9999,26.08209592,-5.317413547,0.294727997,-0.003394023,0.17292093,"nonevergreen","nontropical","perennial","C3","BoBD",0.931948458,43.41868475
"37","Betula","papyrifera","A",1,20,107.92,0.8501,0.007877131,0.016,0.731,0.99,44.43,"45.6875",107.92,0.8501,0.007877131,0.016,0.731,0.99,44.43,"45.6875",7.844455648,65197.12083,640.864114,-9999,-9999,-9999,18.08005712,44313.76621,642.1717806,-1.878381238,0.284975735,-0.004476155,-9999,-9999,-9999,-1.00011335,0.303739572,-0.005306814,2.616690268,-9999,2.720869642,0.369783513,-9999,0.318871719,4.233926476,14.08090909,6.623612978,22.94818182,14.64858551,32.58545455,17.35779137,40.98,3.95443149,46.00444444,-9999,14.08090909,-9999,22.94818182,-9999,32.58545455,-9999,40.98,-9999,46.00444444,10.87520207,14.08090909,17.14536769,22.94818182,26.0617618,32.58545455,20.98415425,40.98,4.084310987,46.00444444,314.049113,-9999,312.5950854,9.264655196,-9999,20.13479428,11.56999379,-9999,26.48602768,31.83264534,-9999,28.61788495,-3.71195913,0.197024302,-0.002194072,0.091675327,"nonevergreen","nontropical","perennial","C3","BoBD",0.8541515,44.89922946
"38","Betula","papyrifera","A",2,20,165.147,1.1463,0.006941089,0.018,0.652,1.26,44.95,"36.22222222",165.147,1.1463,0.006941089,0.018,0.652,1.26,44.95,"36.22222222",19.71331254,75551.80438,656.6569381,-9999,-9999,-9999,15.95086708,22832.92077,641.3010457,-2.395842016,0.406341537,-0.007274196,-9999,-9999,-9999,0.653320492,0.172528598,-0.003265234,2.725282537,-9999,0.423246844,0.13459108,-9999,0.058518591,6.93280956,13.99727273,18.11205304,23.00363636,28.62302857,32.07636364,7.227471486,41.01,3.206769996,44.94363636,-9999,13.99727273,-9999,23.00363636,-9999,32.07636364,-9999,41.01,-9999,44.94363636,11.7242895,13.99727273,16.66187049,23.00363636,17.55934685,32.07636364,10.02817987,41.01,5.776790288,44.94363636,306.9322701,-9999,312.3879529,22.64925073,-9999,16.77522199,24.93629124,-9999,18.64847496,27.93034202,-9999,26.41902738,-5.89386562,0.298671389,-0.003636418,0.048643005,"nonevergreen","nontropical","perennial","C3","BoBD",0.496663834,41.06670703
"39","Betula","papyrifera","A",3,20,91.425,0.7463,0.008162975,0.018,0.746,1.09,44.61,"41.44444444",91.425,0.7463,0.008162975,0.018,0.746,1.09,44.61,"41.44444444",19.41332792,64150.29418,646.7529776,-9999,-9999,-9999,40.19923165,53964.664,649.6155115,-0.666709649,0.267536377,-0.004430763,-9999,-9999,-9999,-0.885464886,0.367977586,-0.006769856,1.976319977,-9999,4.68767714,0.206292788,-9999,0.342841063,10.27214343,13.96727273,17.17406543,23.14818182,33.22565147,31.95636364,21.70163968,40.96818182,8.404614172,45.67666667,-9999,13.96727273,-9999,23.14818182,-9999,31.95636364,-9999,40.96818182,-9999,45.67666667,22.49948115,13.96727273,36.41454834,23.14818182,57.11991241,31.95636364,27.93326218,40.96818182,4.224868796,45.67666667,311.1257089,-9999,309.3373991,22.61073197,-9999,45.1471272,25.85419318,-9999,59.31217041,30.19077831,-9999,27.17765083,-1.06841557,0.042053363,0.000167083,0.005253325,"nonevergreen","nontropical","perennial","C3","BoBD",1.091273491,-125.8457522
"40","Betula","papyrifera","A",4,20,74.246,0.7045,0.009488727,0.018,0.78,1.04,44.55,"43.33333333",74.246,0.7045,0.009488727,0.018,0.78,1.04,44.55,"43.33333333",31.42661449,68108.35101,644.2942509,-9999,-9999,-9999,40.46051476,41207.35851,646.1654991,-1.652969014,0.370938649,-0.006006803,-9999,-9999,-9999,0.336200664,0.264984972,-0.004804229,9.493262221,-9999,2.044878153,0.358887262,-9999,0.155998877,12.29529261,14.01363636,30.86245874,23.38545455,56.92185881,32.07636364,57.66638332,41.01909091,11.24537415,45.25363636,-9999,14.01363636,-9999,23.38545455,-9999,32.07636364,-9999,41.01909091,-9999,45.25363636,24.0422444,14.01363636,41.84614127,23.38545455,50.764996,32.07636364,28.74558841,41.01909091,10.14131421,45.25363636,312.4995446,-9999,310.5551575,37.20467654,-9999,44.33381013,47.7627103,-9999,52.36202695,30.87654427,-9999,27.57830184,-3.493442743,0.170176238,-0.001851422,0.160861579,"nonevergreen","nontropical","perennial","C3","BoBD",0.672888498,45.9582483
"41","Betula","papyrifera","A",1,30,28.077,0.1474,0.005249849,0.027,0.731,1.6,43.19,"27.07407407",28.077,0.1474,0.005249849,0.027,0.731,1.6,43.19,"27.07407407",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,NA,NA,NA,-9999,-9999
"42","Betula","papyrifera","A",2,35,-9999,-9999,-9999,0.031,0.694,2.01,44.69,"22.38709677",-9999,-9999,-9999,0.031,0.694,2.01,44.69,"22.38709677",14.93612121,168115.7025,672.238728,-9999,-9999,-9999,32.67956192,135911.3502,673.398705,-1.523318739,0.256105871,-0.003554449,-9999,-9999,-9999,-1.694344711,0.331490869,-0.005260272,2.226952952,-9999,2.098947146,0.230357193,-9999,0.254115893,3.500497277,13.96285714,14.26941725,22.98363636,23.84550233,32.01,13.42750375,40.974,15.70742647,48.31,-9999,13.96285714,-9999,22.98363636,-9999,32.01,-9999,40.974,-9999,48.31,5.638963747,13.96285714,34.81276336,22.98363636,30.04638419,32.01,16.03862327,40.974,9.243706154,48.31,318.2677753,-9999,304.9861919,18.22613944,-9999,35.84516943,14.26483182,-9999,27.25554362,36.02609673,-9999,31.5089088,-1.780660422,0.092696182,-0.000809602,0.063606744,"nonevergreen","nontropical","perennial","C3","BoBD",1.031220011,57.24796101
"43","Cedrela","oderata","A",1,15,29.652,0.092,0.003102657,0.037,0.604,2.53,41.02,"16.32432432",29.652,0.092,0.003102657,0.037,0.604,2.53,41.02,"16.32432432",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.207513937,0.145981951,-0.001162625,0.035613968,"nonevergreen","tropical","perennial","C3","TrBD",0.752310535,62.78115926
"44","Cedrela","oderata","A",2,15,22.345,0.0672,0.003007384,0.044,0.692,2.64,41.9,"15.72727273",22.345,0.0672,0.003007384,0.044,0.692,2.64,41.9,"15.72727273",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.590738613,0.064447564,-4.94e-05,0.037618707,"nonevergreen","tropical","perennial","C3","TrBD",0.989617467,652.043605
"45","Cedrela","oderata","A",1,20,42.075,0.1853,0.00440404,0.025,0.712,1.58,44.27,"28.48",42.075,0.1853,0.00440404,0.025,0.712,1.58,44.27,"28.48",8.212714809,35229.99149,628.0380322,-9999,-9999,-9999,20.56698459,27600.24694,635.7336102,-0.129684415,0.146284533,-0.001982551,-9999,-9999,-9999,1.006278106,0.146732864,-0.002409779,0.57212471,-9999,2.376831606,0.028486982,-9999,0.054238993,4.689654265,13.97076923,8.550090044,23.08153846,12.68652199,31.96461538,13.00966609,40.90307692,10.64759171,46.44769231,-9999,13.97076923,-9999,23.08153846,-9999,31.96461538,-9999,40.90307692,-9999,46.44769231,13.13695704,13.97076923,22.54628012,23.08153846,26.70571716,31.96461538,17.80151097,40.90307692,14.49259289,46.44769231,319.3559791,-9999,315.2572275,9.018016652,-9999,22.03796307,9.858504286,-9999,23.77150916,36.89300416,-9999,30.44529345,-1.6652982,0.058563213,-0.000310841,0.015973316,"nonevergreen","tropical","perennial","C3","TrBD",0.673347695,94.20126136
"46","Cedrela","oderata","A",2,20,23.959,0.0832,0.003472599,0.023,0.649,1.5,41.6,"28.2173913",23.959,0.0832,0.003472599,0.023,0.649,1.5,41.6,"28.2173913",9.861367625,82534.41384,646.7306448,-9999,-9999,-9999,22.71171763,57378.26421,644.071498,-2.474821939,0.326123629,-0.004900066,-9999,-9999,-9999,-0.516072504,0.263555496,-0.004266268,1.261237643,-9999,1.66349691,0.15571961,-9999,0.150226769,3.357034908,13.97833333,9.315759965,22.97230769,20.39818827,32.05076923,17.56858373,40.99461538,8.203364838,45.09076923,-9999,13.97833333,-9999,22.97230769,-9999,32.05076923,-9999,40.99461538,-9999,45.09076923,11.17137937,13.97833333,22.28918342,22.97230769,36.76435389,32.05076923,27.88580697,40.99461538,12.58065224,45.09076923,312.0665155,-9999,312.1455752,12.07615706,-9999,26.12406703,13.67716662,-9999,30.1564062,33.2774757,-9999,30.88829567,-2.909281694,0.14083251,-0.001595105,0.095214694,"nonevergreen","tropical","perennial","C3","TrBD",0.680171971,44.14521441
